time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),solar2 capacity factor (-),wind2 capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch solar2 (kW),dispatch wind2 (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to storage2 (kW),dispatch from storage2 (kW),energy storage2 (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch to csp storage (kW),dispatch from csp storage (kW),energy csp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment solar2 (kW),cutailment wind2 (kW),cutailment csp (kW),cutailment nuclear (kW),price ($/kWh)
60.0,1.2950288898373914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2950288898373914,7.908781672677867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111666077729522e-08
61.0,1.3152839252374626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3152839252374626,6.613743805345135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111678690929355e-08
62.0,1.3108470467779059,0.061014938,0.0,0.0,0.0,0.0,0.0,0.5032047611217793,0.0,0.0,0.0,0.0,0.0,0.8076422856561265,5.298452372648666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111691304143506e-08
63.0,1.2919539103644555,0.424546101,0.0,0.0,0.0,0.0,0.0,3.501333056158932,0.0,0.0,0.0,0.0,2.2093791457944767,0.0,4.490804072560298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000533525634775e-08
64.0,1.2653604771650173,0.537881346,0.0,0.0,0.0,0.0,0.0,4.436035880685335,0.0,0.0,0.0,0.0,3.1706754035203173,0.0,6.4792402061289005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000054487755328e-08
65.0,1.234441515737633,0.541613463,0.0,0.0,0.0,0.0,0.0,4.466815540634568,0.0,0.0,0.0,0.0,3.2323740248969344,0.0,9.33284071451725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000556229484673e-08
66.0,1.2038266260965695,0.511624405,0.0,0.0,0.0,0.0,0.0,4.219488619362318,0.0,0.0,0.0,0.0,3.015661993265748,0.0,12.241966742937011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,1.0000567581428952e-08
67.0,1.1782289209298022,0.493295468,0.0,0.0,0.0,0.0,0.0,4.068325499853763,0.0,0.0,0.0,0.0,2.89009657892396,0.0,14.956048640652476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,1.0000578933386117e-08
68.0,1.1658026633521923,0.498724734,0.0,0.0,0.0,0.0,0.0,4.113101952803638,0.0,0.0,0.0,0.0,2.9472992894514456,0.0,17.557118584624547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000590285356167e-08
69.0,1.1712459765974592,0.488431454,0.0,0.0,0.0,0.0,0.0,4.028210815102907,0.0,0.0,0.0,0.0,2.8569648385054474,0.0,20.20966801551883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000601637339105e-08
70.0,1.2051863837325825,0.38571111,0.0,0.0,0.0,0.0,0.0,3.1810516134518783,0.0,0.0,0.0,0.0,1.9758652297192958,0.0,22.78091342957328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000612989334927e-08
71.0,1.2505209174523104,0.093393891,0.0,0.0,0.0,0.0,0.0,0.7702417170511342,0.0,0.0,0.0,0.0,0.0,0.48027920040117617,24.55916627702238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,14.054328955418532
