time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),solar2 capacity factor (-),wind2 capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch solar2 (kW),dispatch wind2 (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to storage2 (kW),dispatch from storage2 (kW),energy storage2 (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch to csp storage (kW),dispatch from csp storage (kW),energy csp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment solar2 (kW),cutailment wind2 (kW),cutailment csp (kW),cutailment nuclear (kW),price ($/kWh)
62.0,1.3108470467779059,0.0,0.354665261,0.0,0.0,0.0,0.0,0.0,1.2195012098806246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09134583689728122,248.5452642012208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11643151127355872
63.0,1.2919539103644555,0.0,0.288179064,0.0,0.0,0.0,0.0,0.0,0.9908912878001488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010626225643067,248.45391552906824,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.11643151260173955
64.0,1.2653604771650173,0.0,0.249260349,0.0,0.0,0.0,0.0,0.0,0.8570709641076651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40828951305735217,248.15285007229073,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.1164315139299204
65.0,1.234441515737633,0.0,0.221718316,0.0,0.0,0.0,0.0,0.0,0.7623688710090347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47207264472859833,247.74455772845457,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.11643151525810126
66.0,1.2038266260965695,0.0,0.205629316,0.0,0.0,0.0,0.0,0.0,0.7070475381261693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4967790879704003,247.27248225760468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11643151658628215
67.0,1.1782289209298022,0.0,0.199457562,0.0,0.0,0.0,0.0,0.0,0.6858262280692883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49240269286051386,246.77570034889817,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.11643151791446305
68.0,1.1658026633521923,0.0,0.193911704,0.0,0.0,0.0,0.0,0.0,0.6667570344252394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4990456289269529,246.2832948409685,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.11643151924264399
69.0,1.1712459765974592,0.0,0.191458978,0.0,0.0,0.0,0.0,0.0,0.6583234418143588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5129225347831005,245.7842464025895,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.11643152057082491
70.0,1.2051863837325825,0.0,0.208776421,0.0,0.0,0.0,0.0,0.0,0.7178687229929932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4873176607395894,245.27132106404719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11643152189900584
71.0,1.2505209174523104,0.0,0.230912133,0.0,0.0,0.0,0.0,0.0,0.7939814144064582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45653950304585206,244.7840006053995,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.11643152322718682
